#Program: R2: Genomics analysis and visualization platform
#Website: https://r2.amc.nl
#Support: r2-support@amsterdamumc.nl
#Date: 2025-04-17 (03:26:38)
#Dataset: ps_avgpres_nbadam88_u133p2
#Kaplan_modus: median
#Minimal presentcalls: 1
#Multiple_testing: fdr 0.05
#Result_set (passed/total): 3074/12121
#Survival: overall-c1103
#filter: manual gene selection (0)
#H:probeset	hugo	pvalue	express	sublist
209329_x_at	HIGD2A	0.00021742931336074	706.1	high
222613_at	C12ORF4	0.000219606413230769	198.2	low
226977_at	IGIP	0.000219776387231869	287.1	low
57516_at	ZNF764	0.000219842931627431	91.9	high
200873_s_at	CCT8	0.000219883367689162	2737.5	high
226555_at	INO80D	0.000220066938627049	122.6	low
218897_at	TMEM177	0.000220617042040816	103.2	high
223588_at	THAP2	0.000223640481243629	132.7	low
217877_s_at	GPBP1L1	0.000223752178818737	269	low
213418_at	HSPA6	0.000224724326449644	90.3	high
225886_at	DDX5	0.00022768756504065	409.7	low
225625_at	ALKBH2	0.0002285060764467	190.2	high
223175_s_at	FEM1A	0.000229297112068966	121.2	high
201763_s_at	DAXX	0.000231408046963563	178.7	high
219177_at	BRIX1	0.000231495135157042	134.2	high
228963_at	RSBN1L	0.000231587086046512	359.5	low
219696_at	DENND1B	0.000232352223939394	265.4	low
41577_at	PPP1R16B	0.000232948251866801	172.8	high
205052_at	AUH	0.000233242671428571	313.7	low
226810_at	OGFRL1	0.000233246856495468	274.7	low
227471_at	HACE1	0.000233423334375	224.1	low
210627_s_at	MOGS	0.000233430968944724	74.5	high
1555575_a_at	KDELR1	0.000240189297891566	777.5	high
208336_s_at	TECR	0.000242002998696088	196.1	high
212163_at	KIDINS220	0.000244461623346693	991.9	low
226297_at	HIPK3	0.0002466490169	463.3	low
202689_at	RBM15B	0.000246755168468468	199	high
204224_s_at	GCH1	0.000248047001698302	875.4	low
213436_at	CNR1	0.000252953899001996	104	low
205326_at	RAMP3	0.000253191271115538	56.5	low
204900_x_at	SAP30	0.000253224971186441	421	high
216215_s_at	RBFOX2	0.000254721910447761	1273.8	low
209019_s_at	PINK1	0.000256486866302187	146.4	low
225126_at	MRRF	0.000256829184806355	121.8	high
212541_at	FLAD1	0.00025847070515873	187.3	high
203755_at	BUB1B	0.000259143135877106	294	high
227337_at	ANKRD37	0.00025926591206726	95.5	high
202500_at	DNAJB2	0.000259455405445545	99.3	low
218577_at	LRRC40	0.000260466156818182	659.7	low
229429_x_at	LINC00623	0.00026057996219151	323	low
227937_at	MYPOP	0.000260770046449704	68.9	high
229552_at	HRK	0.000261721647586207	84.7	low
235969_at	SCN8A	0.000262442890855457	48.8	low
208688_x_at	EIF3B	0.000262494809744094	996.4	high
226713_at	CCDC50	0.000263111428094303	415.8	low
228886_at	LRRC27	0.000264583944357213	30.7	low
200728_at	ACTR2	0.000266869754652302	1078.5	low
201177_s_at	UBA2	0.000267049396666667	1718.8	high
218188_s_at	TIMM13	0.00026990691741683	575.8	high
205450_at	PHKA1	0.000273277009090909	55.5	high
211047_x_at	AP2S1	0.000273377081347656	770.6	high
219361_s_at	AEN	0.000276084451512195	74.3	high
212680_x_at	PPP1R14B	0.000277372620740019	288.4	high
218981_at	SDHAF3	0.000277589802144249	141.3	high
209302_at	POLR2H	0.000280573468415938	352.2	high
202084_s_at	SEC14L1	0.000280637701653696	485.3	high
242560_at	FANCD2	0.000284023273106796	184.2	high
221486_at	ENSA	0.000285728767992241	576.6	low
228069_at	MTFR2	0.00028694940629845	78.9	high
226528_at	MTX3	0.00028739911839303	258.6	high
228697_at	HINT3	0.00028809999303675	101.3	low
208660_at	CS	0.000292403022222222	1372.6	high
218151_x_at	SLC52A2	0.000292553672779923	84.7	high
219731_at	ENTPD1-AS1	0.000295268961271676	86.9	high
206187_at	PTGIR	0.00029535966557377	42.8	high
211137_s_at	ATP2C1	0.000296836173724735	183.1	low
212691_at	NUP188	0.000298781486756238	104.5	high
201783_s_at	RELA	0.000298805959615385	218.2	high
208308_s_at	GPI	0.00029887155282838	737.7	high
225104_at	ZNF598	0.000299059185782901	97.5	high
222752_s_at	TMEM206	0.000299195971455939	302.9	high
205368_at	FAM131B	0.000299286628421053	107.2	low
208619_at	DDB1	0.000300325006692161	594	high
204154_at	CDO1	0.000301404625858779	288	low
201695_s_at	PNP	0.000301496851002865	159.8	high
201697_s_at	DNMT1	0.000301618779122974	408.1	high
206290_s_at	RGS7	0.000305366084571429	388.4	low
229280_s_at	CASC15	0.000305405375261656	76	low
203702_s_at	TTLL4	0.000307296154657795	67.2	high
228403_at	ENHO	0.000308672257929725	16.2	low
203957_at	E2F6	0.0003105805	197.2	high
1554408_a_at	TK1	0.000311395957914692	148.9	high
218435_at	DNAJC15	0.000312659817613636	225.9	low
210357_s_at	SMOX	0.000312659934782609	52	high
201088_at	KPNA2	0.000312812392147588	2184.7	high
226861_at	ASB8	0.000315102547358491	221.4	low
229873_at	KCTD21	0.000315277625590179	53.1	low
204078_at	P3H4	0.00031644835061263	138.8	high
218769_s_at	ANKRA2	0.000318805126741996	258.5	low
229281_at	NPAS3	0.000319378097274436	25.8	low
208066_s_at	GTF2B	0.000319425408560677	338.7	low
207957_s_at	PRKCB	0.000322654191267606	164.2	low
227291_s_at	BOLA3	0.000325852694001874	871.6	high
221834_at	LONP2	0.000325955976266417	249.1	low
203103_s_at	PRPF19	0.000328937609737828	340	high
226492_at	SEMA6D	0.000329060817460317	563.1	low
223112_s_at	NDUFB10	0.000329162819644528	869	high
206710_s_at	EPB41L3	0.000329264929757463	587.1	low
1553974_at	C22ORF39	0.00032936155411215	245	low
226561_at	AGFG1	0.000330868281267474	307.5	low
201489_at	PPIF	0.000331009386964618	249	high
221763_at	JMJD1C	0.000331284406790698	381	low
224814_at	DPP7	0.000332509304363974	122	high
228229_at	ZNF526	0.000332565994795539	44.8	high
201600_at	PHB2	0.000333563623376623	3941	high
225853_at	GNPNAT1	0.000337320696111111	313.9	high
218020_s_at	ZFAND3	0.000337443472567192	217.8	low
205154_at	LRRN2	0.000337673568085106	66.6	high
212760_at	UBR2	0.000338203906007394	319.7	low
205231_s_at	EPM2A	0.000339351066204986	105.7	low
31807_at	DDX49	0.0003402482	302.4	high
219762_s_at	RPL36	0.000340484928136531	5055.7	high
225052_at	TMEM203	0.00034106663572744	296.2	high
226653_at	MARK1	0.000341369510303588	204.8	low
212914_at	CBX7	0.00034291735	58.6	low
203531_at	CUL5	0.000343156751698806	446.4	low
218500_at	THEM6	0.000346224688807339	73.1	high
230104_s_at	TPPP	0.000349290334830431	120.1	low
1553640_at	XKR6	0.000351562279120879	38.2	low
204405_x_at	DIMT1	0.000354901327447393	386.6	high
208895_s_at	DDX18	0.000356064900548446	929.9	high
223886_s_at	RNF146	0.000357351432694064	653	low
217904_s_at	BACE1	0.000359477230383212	148.3	low
223153_x_at	TMUB1	0.000363297418322698	41.2	high
214724_at	DIXDC1	0.000363890524225865	278.5	low
204612_at	PKIA	0.000364919303821656	640.8	low
218220_at	C12ORF10	0.000365351820526794	357.6	high
222875_at	DHX33	0.000365561646636364	335.6	high
204947_at	E2F1	0.000366922028402904	96.7	high
213007_at	FANCI	0.000369116867905712	210.5	high
202973_x_at	FAM13A	0.000369807977083333	172.2	high
229715_at	NCR3LG1	0.000371329303076923	141	high
234969_s_at	EPC1	0.000373478038517179	557.6	low
208828_at	POLE3	0.000374972496747967	235.9	high
221963_x_at	ZNF587B	0.000377244245938628	141.6	high
223301_s_at	CCDC82	0.000378023414504505	382.7	low
239537_at	ST8SIA2	0.00037818175779982	121.8	low
200812_at	CCT7	0.000379110186228623	1353.3	high
204185_x_at	PPID	0.000380828303776978	530	high
218308_at	TACC3	0.000382036728635548	133	high
203179_at	GALT	0.000382275430458221	85.4	low
213970_at	RABL3	0.000384627050672646	96.7	low
209533_s_at	PLAA	0.000387591783333333	157.7	high
221758_at	ARMC6	0.000389594115219337	92.9	high
201920_at	SLC20A1	0.000395546108125	653	high
222411_s_at	SSR3	0.000395576098926655	366.8	high
226010_at	SLC25A23	0.00039586384432529	129.1	high
207150_at	SLC18A3	0.0003996123941124	42.5	high
38703_at	DNPEP	0.000399696996969697	156.7	high
213221_s_at	SIK2	0.000403793359839715	95.3	low
223450_s_at	COG3	0.000404923356939502	151.5	low
226096_at	FNDC5	0.000413577139377778	34.4	low
203774_at	MTR	0.000413790056571936	312.6	high
227561_at	DDR2	0.00041385847755102	312.5	high
218217_at	SCPEP1	0.000415069766401415	216.4	low
200993_at	IPO7	0.000415119578938053	1111.3	high
227029_at	FAM177A1	0.000415281134632418	251.9	low
1554067_at	C12ORF66	0.000415613242756184	94	high
244743_x_at	ZNF138	0.000415632098758865	175.8	high
226831_at	SLC25A46	0.000416875745013239	520.6	low
218928_s_at	SLC37A1	0.000417904075573192	34.8	low
218528_s_at	RNF38	0.000419665329603524	371.4	low
227930_at	AGO4	0.000422481936355634	273	low
223014_at	UBE2R2	0.000422662574758135	519.2	high
219798_s_at	MEPCE	0.000424261627855888	194.3	high
220206_at	ZMYM1	0.000424576601492537	79.1	low
225912_at	TP53INP1	0.000425222755175439	290.7	low
200840_at	KARS	0.000426627330587204	2557.9	high
227481_at	CNKSR3	0.000428517682574431	52.1	low
62212_at	C1ORF50	0.000430678324234471	134.5	low
228768_at	FNIP1	0.000444886259702797	183.7	low
200985_s_at	CD59	0.00044729239965096	517.3	low
1553984_s_at	DTYMK	0.000447403576943231	359.4	high
226086_at	SYT13	0.00044828467027027	161.2	low
223166_x_at	RABL6	0.000449683820818815	123.4	high
228252_at	PIF1	0.00045006359564839	63.5	high
201989_s_at	CREBL2	0.000453782836	570.1	low
225447_at	GPD2	0.000455584409288194	182	low
213302_at	PFAS	0.00045578435178106	214.5	high
209398_at	HIST1H1C	0.000457651324978317	108.8	high
220840_s_at	C1ORF112	0.000458626499393414	86.6	high
217778_at	SLC39A1	0.000471790248051948	90.5	high
209852_x_at	PSME3	0.000471923166176471	364.2	high
218331_s_at	FAM208B	0.000481742178305964	536.3	high
214607_at	PAK3	0.000486585006034483	426.4	low
222498_at	AZI2	0.000486738747322971	230.7	low
213449_at	POP1	0.000486990196376186	48.8	high
1555832_s_at	KLF6	0.000491215792161929	314.9	low
226679_at	SLC26A11	0.000492550708433735	210.2	low
213218_at	ZSCAN26	0.000492603484866724	156.2	low
202615_at	GNAQ	0.000494942915979381	778.7	low
218599_at	REC8	0.00049682158248927	337.7	high
208131_s_at	PTGIS	0.000497948560034305	317	high
208634_s_at	MACF1	0.000499552422022279	773	low
225083_at	GTF3C6	0.000499688225	1143.1	high
231853_at	TUBD1	0.000503114818220701	152	high
218365_s_at	DARS2	0.000514300245897436	91	high
228314_at	LRRC8C	0.000516001631511529	156.6	low
1568813_at	SLC16A1-AS1	0.000517651505631399	64.9	high
202212_at	PES1	0.000519717066666667	234.2	high
222533_at	CRBN	0.000520602112265758	495.4	low
202041_s_at	FIBP	0.000524052208680851	454.8	high
219184_x_at	TIMM22	0.000526707954166667	69.7	low
202757_at	NELFB	0.000534520652676296	252.5	high
230151_at	SPRYD7	0.000537672331578947	98.7	low
211285_s_at	UBE3A	0.000538070620610687	826.3	low
220113_x_at	POLR1B	0.000539192412966102	271	high
219539_at	GEMIN6	0.000539966431160034	193.9	high
226723_at	SVBP	0.000542244522758037	280	low
204163_at	EMILIN1	0.000542331245224007	37.3	high
209122_at	PLIN2	0.0005436877107173	223	high
222488_s_at	DCTN4	0.000543785528631757	862.2	low
204372_s_at	KHSRP	0.000547508431618887	603.9	high
35846_at	THRA	0.000552889152485257	101.3	low
212987_at	FBXO9	0.000555686632828283	749.2	low
234394_at	ZNF124	0.000557989062657696	108	high
202415_s_at	HSPBP1	0.000563736505714286	123.8	high
201589_at	SMC1A	0.000565667020990764	535.7	high
232209_x_at	HM13	0.000565736489513423	238.5	high
228524_at	ADCK5	0.000567799253310981	6.9	low
203253_s_at	PPIP5K2	0.000570216469623431	456	low
225681_at	CTHRC1	0.000570658507286432	752.1	high
212880_at	WDR7	0.000571855807692308	163.9	low
201250_s_at	SLC2A1	0.000579909347117794	106.4	high
225048_at	PHF10	0.000583959022203673	648.1	low
219479_at	KDELC1	0.000586050855462886	218.3	high
202842_s_at	DNAJB9	0.000588893734583333	449.9	low
222444_at	ARMCX3	0.000592253657785179	374.6	low
202318_s_at	SENP6	0.00059721164488778	639.7	low
218165_at	MEAF6	0.000597456392512479	349.7	low
204126_s_at	CDC45	0.000601041530315615	152.5	high
223219_s_at	CNOT10	0.000603237525643154	158	high
206583_at	KRBOX4	0.000603384586069652	189.9	high
244640_at	ZNF850	0.000605360097183099	55.5	high
217961_at	SLC25A38	0.000608178198758278	159	high
208101_s_at	URM1	0.000608381964102564	133.6	high
208809_s_at	C6ORF62	0.000613164325785124	601.6	low
212496_s_at	KDM4B	0.00061518529042114	395.1	high
209695_at	PTP4A3	0.000616034823762376	104.8	high
209859_at	TRIM9	0.000620972919538335	74.8	high
219992_at	TAC3	0.000623577525123559	148.8	high
201890_at	RRM2	0.0006278678	922.7	high
208731_at	RAB2A	0.000628646295148026	867.8	low
229818_at	SVOP	0.00063322372955665	106.8	low
205449_at	SAC3D1	0.000633595644782251	334.8	high
223712_at	PCBD2	0.000649032318867925	51.6	low
227512_at	MEX3A	0.000655167868688525	389.4	high
215567_at	FCF1	0.000656574020884521	121.6	high
242794_at	MAML3	0.000659962660638298	337.3	low
231978_at	TPCN2	0.000660014713818479	30.9	low
33814_at	PAK4	0.000661625379166667	88.2	high
201184_s_at	CHD4	0.000662006472816326	476.2	high
206703_at	CHRNB1	0.000665662383034258	21.8	low
200039_s_at	PSMB2	0.000666491015810921	959.2	high
219363_s_at	MTERF3	0.000676657786156352	410.1	high
205198_s_at	ATP7A	0.000678504016585366	104.8	low
235606_at	DUBR	0.000678775013751017	50.4	low
225520_at	MTHFD1L	0.000682496979610073	209.3	high
212010_s_at	CDV3	0.000686440171266234	1230.6	high
200960_x_at	CLTA	0.00068715649675588	2052.4	high
203764_at	DLGAP5	0.000691890057617504	157.8	high
235010_at	ZBED5-AS1	0.000692170931821862	119.1	high
219130_at	TRMT13	0.000692542553236246	349.3	high
221586_s_at	E2F5	0.000694861556669361	85	high
213694_at	RSBN1	0.000697672227786753	417.6	low
212813_at	JAM3	0.000701964	394.7	high
226060_at	RFT1	0.000701998622921711	63	high
202096_s_at	TSPO	0.000702201468493151	101.8	high
218163_at	MCTS1	0.0007026768525	621.9	high
229887_at	ALS2CL	0.000707218906516492	58.6	low
230696_at	ATP2A1-AS1	0.000709938857154341	56	high
225398_at	RPUSD4	0.000711358611004016	266.7	high
201805_at	PRKAG1	0.000714527113242376	147.8	low
213939_s_at	RUFY3	0.000725490936647955	1603.5	low
218346_s_at	SESN1	0.000725827606405124	187	low
204629_at	PARVB	0.000725854624439102	81.8	high
202920_at	ANK2	0.00073952354296	817	low
201684_s_at	TOX4	0.000740624080191693	227.6	high
217949_s_at	VKORC1	0.000740638638529177	366.4	high
227538_at	MED26	0.00074303954924182	149.3	high
200918_s_at	SRPRA	0.000743734507496013	295.6	high
223349_s_at	BOK	0.000743753252350598	177.4	low
217938_s_at	KCMF1	0.000744183151351351	535.3	high
204744_s_at	IARS	0.000744720218536197	1156.9	high
229630_s_at	WTAP	0.000744937745063694	727.1	low
209665_at	CYB561D2	0.000745025592772041	101.2	high
225669_at	IFNAR1	0.00074648140484127	125.9	low
205394_at	CHEK1	0.00075348019333862	142.3	high
224946_s_at	CCDC115	0.000762249542789224	252.2	low
212282_at	TMEM97	0.000762361955344418	609.6	high
224724_at	SULF2	0.000768230706091772	488.8	high
219715_s_at	TDP1	0.000772488098181818	139.4	high
207260_at	FEV	0.000775616662480253	106.6	high
212955_s_at	POLR2I	0.000777936686029992	474.4	high
206833_s_at	ACYP2	0.000778134742981072	106.4	low
201555_at	MCM3	0.000778857826635146	390.1	high
229742_at	C15ORF61	0.000787109702439024	334.9	high
219502_at	NEIL3	0.000787558634566929	54.8	high
206191_at	ENTPD3	0.000791764302830189	22.5	low
232553_at	PCYT1B	0.000793937878083268	42.5	high
1554452_a_at	HILPDA	0.000797573216954474	138	high
240433_x_at	CADM2	0.000800641009333333	18.4	low
201144_s_at	EIF2S1	0.000801540071786834	609.5	high
219707_at	CPNE7	0.000806467934925607	101.3	high
203046_s_at	TIMELESS	0.00080963917198748	149.3	high
216237_s_at	MCM5	0.000813167469038311	471	high
209503_s_at	PSMC5	0.00081690994625	1231.2	high
202382_s_at	GNPDA1	0.000819417448555816	295.5	high
228282_at	MFSD8	0.000829194584477379	204.4	low
231789_at	PCDHB15	0.000835671622213562	45.6	low
226050_at	TMCO3	0.000845726975252918	400.3	low
242919_at	ZNF253	0.000846084504127726	142.8	high
209628_at	NXT2	0.000850847073250389	205.8	high
201966_at	NDUFS2	0.000854536150815851	747.3	high
223103_at	STARD10	0.000860925080357143	114.4	low
226473_at	CBX2	0.000863544612179984	308.3	high
230904_at	FSD1L	0.000868096623875969	248.3	low
212910_at	THAP11	0.000873172635526316	171.1	high
237248_at	PDE11A	0.00087384523369481	33.6	low
226123_at	CHD7	0.000878370341531323	284.5	high
226989_at	RGMB	0.000882329179829985	890.2	low
242957_at	VWCE	0.00088435283992278	62.7	high
224913_s_at	TIMM50	0.000893585185030864	149.7	high
202136_at	ZMYND11	0.00089682783693138	676.5	low
201477_s_at	RRM1	0.000897019367488444	1252.8	high
206531_at	DPF1	0.000902772826481909	65.4	high
223173_at	SPNS1	0.000906166704761905	183.8	high
203025_at	NAA10	0.000906234024076923	186.1	high
201448_at	TIA1	0.000906469124750192	1496.2	low
209627_s_at	OSBPL3	0.00091317827943208	102.5	low
209202_s_at	EXTL3	0.00091892517154908	51	high
225541_at	RPL22L1	0.000922691387739463	731.7	high
218585_s_at	DTL	0.000923242462863706	649.9	high
223439_at	NKAP	0.000923657295638868	110.2	high
225874_at	UBALD1	0.000928285116972477	66.1	high
208117_s_at	LAS1L	0.000933881844155844	214.5	high
200723_s_at	CAPRIN1	0.000937184616793893	1458.4	high
227999_at	PWWP2B	0.000939030789473684	124.5	high
213482_at	DOCK3	0.000941049680640244	3.5	low
221029_s_at	WNT5B	0.000945096433358721	26.5	high
227796_at	ZFP62	0.000948645686692015	414.9	high
218735_s_at	ZNF544	0.000948934087519026	132.9	low
222589_at	NLK	0.000951176132978723	286.4	low
201872_s_at	ABCE1	0.000957761323216995	645.9	high
227363_s_at	EMC8	0.000958138820045558	345.5	high
225403_at	RPP25L	0.000962797036391205	204.9	high
218320_s_at	NDUFB11	0.000963766421212121	1238	high
212441_at	KIAA0232	0.000970129605601817	429.4	low
205883_at	ZBTB16	0.000970514350226929	30.8	low
1557302_at	ZNF585B	0.000972575114134543	113.2	high
204889_s_at	NEURL1	0.000974413049093656	23.5	low
222006_at	LETM1	0.000977376743589744	145.7	high
207722_s_at	BTBD2	0.000977464883773585	121.6	high
226106_at	RNF141	0.00098105200075358	356.8	low
227017_at	ERICH1	0.00098215696310241	132.1	high
213327_s_at	USP12	0.000982658316779534	147.6	low
227839_at	MBD5	0.000982849056390977	77.8	low
229029_at	CAMK4	0.000985716875281743	348.1	low
226749_at	MRPS9	0.000990573255255255	232.1	high
235609_at	BRIP1	0.000996695372093023	327.5	high
226189_at	ITGB8	0.000999968880898877	361.9	low
200750_s_at	RAN	0.00100049132758621	2578.1	high
202157_s_at	CELF2	0.00100477283532934	768.1	low
203075_at	SMAD2	0.00100501856245325	409.9	low
206445_s_at	PRMT1	0.00101120665470852	1073.2	high
200877_at	CCT4	0.00101436204331591	3389.7	high
202088_at	SLC39A6	0.00102190884626866	2441.5	high
224922_at	CSNK2A2	0.001024364601044	236.2	high
204690_at	STX8	0.00103701788607595	255	low
200945_s_at	SEC31A	0.00103715838375559	1159.3	high
219990_at	E2F8	0.0010381402016369	39	high
226391_at	BRAF	0.00104046844237918	240.7	low
204234_s_at	ZNF195	0.00104110925111441	382.3	high
1554628_at	ZNF57	0.00104317872498147	56.9	high
219117_s_at	FKBP11	0.00104334184558278	302.7	high
207030_s_at	CSRP2	0.00104348502077151	592.1	high
208786_s_at	MAP1LC3B	0.00104705687259259	609.1	low
214263_x_at	POLR2C	0.00105630211686391	347.1	high
225626_at	PAG1	0.0010567879119171	399.3	low
239413_at	CEP152	0.00106170284700665	121.7	high
205736_at	PGAM2	0.00106315672230428	13.9	low
205928_at	ZNF443	0.0010646889601476	198	high
219344_at	SLC29A3	0.00107021457743363	81.3	high
209707_at	PIGK	0.00107878686440678	167.8	low
223104_at	JAGN1	0.00108391016053019	434.5	high
228696_at	SLC45A3	0.00108519964091244	38.9	high
219314_s_at	ZNF219	0.00108843015	50	high
225748_at	LTV1	0.00109195871418075	280.6	high
48580_at	CXXC1	0.00109499262922173	353.1	high
213571_s_at	EIF4E2	0.00109545204915627	393.5	high
231131_at	FAM133A	0.00109570640909091	41.8	low
228937_at	LACC1	0.00109765933040936	86.9	low
208700_s_at	TKT	0.00109824600951684	1127.1	high
202666_s_at	ACTL6A	0.00109827803809524	340.7	high
223716_s_at	ZRANB2	0.00109844456620337	1059.4	low
210240_s_at	CDKN2D	0.00109979703140979	55.2	low
209518_at	SMARCD1	0.00110163079854015	183.5	high
1569251_a_at	ZNF333	0.00110265736032093	61.3	high
224938_at	NUFIP2	0.00111443508660844	352.2	low
212410_at	MICU2	0.00111467260349854	747.3	low
217899_at	TMEM214	0.00111507020320466	181.7	high
212018_s_at	RSL1D1	0.00112602767709091	813.4	high
212696_s_at	RNF4	0.00112674208575581	253.3	high
201263_at	TARS	0.00112734089702683	1037	high
202424_at	MAP2K2	0.00112739353333333	554.1	high
226292_at	CAPN5	0.00112777196879536	35.3	low
212730_at	SYNM	0.00112802761728395	115.3	low
222857_s_at	KCNMB4	0.00113863673425054	104.2	low
209092_s_at	GLOD4	0.00114353127496382	474.7	low
212841_s_at	PPFIBP2	0.00114519348228489	54.4	low
206855_s_at	HYAL2	0.00114573227023121	241.6	high
219122_s_at	THG1L	0.00114704917472924	94.8	high
220513_at	KHDC1L	0.00114921247402597	3.4	low
210306_at	L3MBTL1	0.00115555863734679	82.8	low
208415_x_at	ING1	0.00115666104175666	154.9	high
218140_x_at	SRPRB	0.0011567258926513	303.1	high
218341_at	PPCS	0.00116243006043165	123.7	low
225182_at	TMEM50B	0.00116398198274623	192.4	low
236070_at	C2ORF81	0.00117766870279971	32.2	high
218133_s_at	NIF3L1	0.00117781811997126	472.4	high
205443_at	SNAPC1	0.00118487771111111	143.8	high
219671_at	HPCAL4	0.00118564943902439	59.8	low
200054_at	ZPR1	0.00118671188825215	133.9	high
203017_s_at	SSX2IP	0.00118818770508232	150.1	low
203820_s_at	IGF2BP3	0.00120317831974249	494.3	high
206316_s_at	KNTC1	0.00120857373338099	171.9	high
211600_at	PTPRO	0.00121253289285714	2475.3	high
218726_at	HJURP	0.00121509999072753	160.3	high
225550_at	CNST	0.00121580291791577	160.6	low
209071_s_at	RGS5	0.00122898127868852	1503.6	low
213847_at	PRPH	0.0012332599508547	1340	low
202153_s_at	NUP62	0.00124021554377224	330.3	high
228329_at	DAB1	0.00124835100781805	40	low
219787_s_at	ECT2	0.00124904060099573	349.4	high
204785_x_at	IFNAR2	0.0012494264861604	125.6	high
201834_at	PRKAB1	0.00124951176737589	210.7	high
203466_at	MPV17	0.00125022777627841	193.2	high
219047_s_at	ZNF668	0.00126246528915663	24.5	high
227329_at	ZBTB46	0.00126398337393768	50	low
232067_at	FAXC	0.00126782400283086	302.1	low
1560060_s_at	VPS37C	0.00126924430459364	207.3	high
222684_s_at	NOL10	0.00126973904101839	221.5	high
235720_at	CRIP3	0.00127638581214689	27	low
219815_at	GAL3ST4	0.0012951763246295	162.1	high
202145_at	LY6E	0.00130046020944993	64.2	high
228101_at	APBA1	0.00131011011557435	131.2	low
204014_at	DUSP4	0.00132148775704225	50.7	high
230831_at	FRMD5	0.00134017657635468	208.7	low
212632_at	STX7	0.00136141333122363	200.2	low
33736_at	STOML1	0.00137281390519663	95.4	low
206613_s_at	TAF1A	0.00137359976106817	192.5	high
205934_at	PLCL1	0.00137646823475823	158.8	low
209011_at	TRIO	0.00137674145684211	445	low
226753_at	FAM76B	0.001377017	294.4	low
225063_at	UBL7	0.00138004545238095	173.8	high
208625_s_at	EIF4G1	0.00138794356263121	232.4	high
200989_at	HIF1A	0.00138847326433566	1975.3	high
231950_at	ZNF658	0.00139201765269043	34	low
205638_at	ADGRB3	0.0014057651396648	425.7	low
228009_x_at	ZNRD1	0.00140580762107467	344.6	high
203599_s_at	WBP4	0.00141349962831241	134.7	low
244033_at	CEP128	0.00141653636490251	38.7	high
215947_s_at	FAM136A	0.00141729543763066	416.8	high
226101_at	PRKCE	0.00142126949060543	109.3	low
225775_at	TSPAN33	0.00142330716063978	58.9	high
224739_at	PIM3	0.00142829854551772	252.8	high
200030_s_at	SLC25A3	0.001432399175	2904.9	high
237304_at	SYCE2	0.00143587618723994	32.2	high
203467_at	PMM1	0.00143591371825121	179	low
203022_at	RNASEH2A	0.00145005127373527	248	high
219105_x_at	ORC6	0.00145028100761773	444.9	high
211721_s_at	ZNF551	0.00146660744705882	109.4	high
203081_at	CTNNBIP1	0.00146864440179806	91.5	low
235399_at	ERCC2	0.0014877668894264	41.3	high
219510_at	POLQ	0.00149332729005525	74.8	high
209272_at	NAB1	0.00149736535423846	410	low
201632_at	EIF2B1	0.00149821411517241	689.8	high
201851_at	SH3GL1	0.00149872944444444	141.8	high
230029_x_at	UBR3	0.00150667703030303	640.6	low
202418_at	YIF1A	0.00151054317869416	237.6	high
225712_at	GEMIN5	0.0015107120550585	184.4	high
201417_at	SOX4	0.00151084013480055	2205.6	low
201913_s_at	COASY	0.00151634042994505	363.6	high
201865_x_at	NR3C1	0.00152657214893617	379.6	low
202945_at	FPGS	0.00152978991358025	63.5	high
223310_x_at	PNPLA8	0.00153239680191912	782	low
205667_at	WRN	0.00153372990479452	86.3	high
224714_at	NIFK	0.00153497821902806	777.1	high
227200_at	ETV3	0.00154759137209302	293.9	high
223361_at	ABRACL	0.00156696443745728	333.8	high
202051_s_at	ZMYM4	0.00156759965710382	402.8	low
226973_at	VSTM2L	0.00157936216313993	63.1	low
232377_at	NXPH1	0.00158055855661664	892.8	low
228458_at	C6ORF226	0.00158206729175187	45	low
226287_at	CCDC34	0.00158249232901907	262.4	high
227131_at	MAP3K3	0.00158380791626957	169.9	low
218997_at	POLR1E	0.00158802380448065	200.4	high
226032_at	CASP2	0.001588180375	431.3	high
225956_at	CREBRF	0.00158905403602991	307.4	low
209326_at	SLC35A2	0.00158939292312925	126	high
201306_s_at	ANP32B	0.00159016994301221	1985.3	high
223590_at	ZNF700	0.00159804907525424	108	high
206314_at	ZKSCAN7	0.00160030048238482	208.8	high
219427_at	FAT4	0.00160392753283683	98.1	low
200847_s_at	SARAF	0.00160419548782138	2480.8	low
203494_s_at	CEP57	0.00160691350574713	252.5	low
236817_at	ADAT2	0.00160856316824324	52.3	high
210976_s_at	PFKM	0.00161170833625928	724.2	high
200028_s_at	STARD7	0.00161954389811066	1236.7	high
222005_s_at	GNG3	0.00162504767633176	282.7	low
203397_s_at	GALNT3	0.00162639333131313	22.8	low
218132_s_at	TSEN34	0.00162669700808625	274.2	high
231263_at	ARMC12	0.00162986666016151	42.6	high
1553172_at	ZNF777	0.00163474549428379	113.6	high
213192_at	THAP3	0.00165139664583333	21.9	low
210346_s_at	CLK4	0.00168215710141034	319.7	low
201277_s_at	HNRNPAB	0.00169408465033557	1427.2	high
224820_at	COX20	0.00170241111535882	640.5	low
203159_at	GLS	0.00170443844705094	394.7	low
203907_s_at	IQSEC1	0.00170729927394508	143.9	high
219137_s_at	MFF	0.00171245228380187	614.2	low
37831_at	SIPA1L3	0.00172076850769231	46.1	high
